SYMBOL	logFC	logCPM	PValue	FDR	test	gene_chr	HGNC.ID	Approved.Symbol	Approved.Name	Status	Previous.Symbols	Synonyms	Chromosome	Accession.Numbers	Entrez.Gene.ID	RefSeq.IDs	Duplicated	hgnc.chr
ACAD10	0.577541671360806	4.92608980973351	0.210706933094511	0.47435816659521	0	12	HGNC:21597	ACAD10	acyl-CoA dehydrogenase family member 10	Approved		MGC5601	12q24.12	AY323912	80724	NM_025247	FALSE	12
ACAD11	-0.821883977500272	1.67917118360832	0.467542032607839	0.724551324480313	0	3	HGNC:30211	ACAD11	acyl-CoA dehydrogenase family member 11	Approved		FLJ12592	3q22.1	BC019607	84129	NM_032169	FALSE	3
ACAD8	-0.698369463162353	6.04902949382303	0.164236066584002	0.413425781477917	0	11	HGNC:87	ACAD8	acyl-CoA dehydrogenase family member 8	Approved			11q25	AF126245	27034	NM_014384	FALSE	11
ACAD9	0.809556394974872	5.48541489943131	0.0489629531346264	0.198751230526202	0	3	HGNC:21497	ACAD9	acyl-CoA dehydrogenase family member 9	Approved		NPD002, MGC14452	3q21.3	AF078854	28976	NM_014049	FALSE	3
ACADL	-1.09037676604781	4.50393517472546	0.226335734084392	0.492436107772302	0	2	HGNC:88	ACADL	acyl-CoA dehydrogenase long chain	Approved		LCAD, ACAD4	2q34	M74096	33	NM_001608	FALSE	2
ACADM	-0.164816673530729	4.58895871021073	0.760539477318088	0.917477812447374	0	1	HGNC:89	ACADM	acyl-CoA dehydrogenase medium chain	Approved		MCAD, MCADH, ACAD1	1p31.1	M16827	34		FALSE	1
ACADS	-0.468274245283883	3.54111927576863	0.434795692293568	0.700136937527991	0	12	HGNC:90	ACADS	acyl-CoA dehydrogenase short chain	Approved		SCAD, ACAD3	12q24.31	M26393	35	NM_000017	FALSE	12
ACADSB	0.146405413514341	5.62798131868349	0.74478694887383	0.90849637798845	0	10	HGNC:91	ACADSB	acyl-CoA dehydrogenase short/branched chain	Approved		SBCAD, ACAD7	10q26.13	U12778	36	NM_001609	FALSE	10
ACADVL	0.0252530138908108	8.44389234311422	0.968509987365008	1	0	17	HGNC:92	ACADVL	acyl-CoA dehydrogenase very long chain	Approved		VLCAD, LCACD, ACAD6	17p13.1	BC012912	37	NM_000018	FALSE	17
ACAN	-4.94644809359983	0.311702489964859	0.108111326978711	0.323905593774233	0	15	HGNC:319	ACAN	aggrecan	Approved	MSK16, CSPG1, AGC1	CSPGCP	15q26.1	M55172	176	NM_001135	FALSE	15
ACAP1	-0.915609814744998	4.00725679674247	0.0504138280562633	0.20289481179729	0	17	HGNC:16467	ACAP1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1	Approved	CENTB1	KIAA0050	17p13.1	D30758	9744	NM_014716	FALSE	17
ACAP2	-0.299249821354523	4.05884620460769	0.584646110882302	0.808867158738935	0	3	HGNC:16469	ACAP2	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2	Approved	CENTB2	KIAA0041, CNT-B2	3q29		23527	NM_012287	FALSE	3
ACAP3	0.526599009121776	6.12776937531279	0.193525045720477	0.452008856163988	0	1	HGNC:16754	ACAP3	ArfGAP with coiled-coil, ankyrin repeat and PH domains 3	Approved	CENTB5	KIAA1716	1p36.33	AF411981	116983	NM_030649	FALSE	1
ACAT1	0.268464352422308	5.49750894735124	0.569961482865894	0.799526835500412	0	11	HGNC:93	ACAT1	acetyl-CoA acetyltransferase 1	Approved	ACAT	THIL	11q22.3	D90228	38	NM_000019	FALSE	11
ACAT2	0.480840985073502	5.72320108119442	0.567335923575725	0.797459066346956	0	6	HGNC:11178	SOAT2	sterol O-acyltransferase 2	Approved		ACAT2	12q13.13	AF059203	8435		TRUE	12
ACAT2	0.480840985073502	5.72320108119442	0.567335923575725	0.797459066346956	0	6	HGNC:94	ACAT2	acetyl-CoA acetyltransferase 2	Approved			6q25.3	AF356877	39	NM_005891	TRUE	6
ACBD3	-0.183287478849961	4.93162166248393	0.739323221641871	0.905633513261052	0	1	HGNC:15453	ACBD3	acyl-CoA binding domain containing 3	Approved	GOLPH1, GOCAP1	GCP60, PAP7	1q42.12	AB043587	64746	NM_022735	FALSE	1
ACBD3-AS1	-1.08351487342395	2.12476415525807	0.167633822933833	0.418236748752473	0	1	HGNC:40701	ACBD3-AS1	ACBD3 antisense RNA 1	Approved		RP11-275I14.4	1q42.12	AW511419	107985353	NR_146443	FALSE	1
ACBD4	-0.175928467507128	4.2220636529234	0.707882243370891	0.886733346984274	0	17	HGNC:23337	ACBD4	acyl-CoA binding domain containing 4	Approved		FLJ13322	17q21.31	BC029164	79777	NM_024722	FALSE	17
ACBD5	0.217699613454443	4.35722115895526	0.668381225707997	0.862403018950454	0	10	HGNC:23338	ACBD5	acyl-CoA binding domain containing 5	Approved		DKFZp434A2417, KIAA1996	10p12.1	AF505653	91452	NM_145698	FALSE	10
ACBD6	0.569509813270012	4.96012387950174	0.205037192304112	0.466679267428624	0	1	HGNC:23339	ACBD6	acyl-CoA binding domain containing 6	Approved		MGC2404	1q25.2-q25.3	BC006505	84320	NM_032360	FALSE	1
ACBD7	0.445238455062851	1.07688598605926	0.760794575753203	0.917558756056718	0	10	HGNC:17715	ACBD7	acyl-CoA binding domain containing 7	Approved		FLJ38219, bA455B2.2	10p13	AK095538	414149		FALSE	10
ACCS	0.408191434644991	5.32600327892162	0.443450935611187	0.705467835805018	0	11	HGNC:23989	ACCS	1-aminocyclopropane-1-carboxylate synthase homolog (inactive)	Approved		PHACS, ACS	11p11.2	AY026508	84680	NM_032592	FALSE	11
ACD	0.443140092104742	4.17689594011888	0.342485669904013	0.616954145388803	0	16	HGNC:25070	ACD	ACD, shelterin complex subunit and telomerase recruitment factor	Approved		Ptop, Pip1, Tpp1, Tint1	16q22.1	AF070535	65057	NM_022914	FALSE	16
ACE	-1.69415508430503	2.93837061120515	0.02329653621581	0.12650103471106	0	17	HGNC:2707	ACE	angiotensin I converting enzyme	Approved	DCP1	ACE1, CD143	17q23.3	J04144	1636		FALSE	17
ACE2	-4.47591649836127	0.334144766922326	0.178377965015453	0.432856924884652	0	X	HGNC:13557	ACE2	angiotensin I converting enzyme 2	Approved			Xp22.2	AF291820	59272		FALSE	X
ACER1	-3.78432143050187	0.112614114197025	0.394161914661242	0.665661173831394	0	19	HGNC:18356	ACER1	alkaline ceramidase 1	Approved	ASAH3		19p13.3	AF347024	125981	NM_133492	FALSE	19
ACER2	-1.60521381528575	1.9253179933713	0.156535594073001	0.402484410210622	0	9	HGNC:23675	ACER2	alkaline ceramidase 2	Approved	ASAH3L	FLJ41587, ALKCDase2	9p22.1	AK123581	340485	NM_001010887	FALSE	9
ACER3	0.0941128369113639	4.15078314156979	0.909703813337681	0.98817179338706	0	11	HGNC:16066	ACER3	alkaline ceramidase 3	Approved	PHCA	FLJ11238, APHC	11q13.5	AF214454	55331	NM_018367	FALSE	11
ACHE	-0.253431901605942	2.52762375401249	0.753300175454512	0.913764683322146	0	7	HGNC:108	ACHE	acetylcholinesterase (Cartwright blood group)	Approved	YT		7q22.1		43	NM_015831	FALSE	7
ACIN1	0.059746866400384	7.46992970647228	0.889210969571287	0.978376579168994	0	14	HGNC:17066	ACIN1	apoptotic chromatin condensation inducer 1	Approved	ACINUS	KIAA0670, fSAP152	14q11.2	AB014570	22985	NM_014977	FALSE	14
ACKR1	-1.29597135302529	2.77698085856102	0.112010845604047	0.330905215085557	0	1	HGNC:4035	ACKR1	atypical chemokine receptor 1 (Duffy blood group)	Approved	FY, DARC	CCBP1, GPD, Dfy, CD234	1q23.2	U01839	2532	NM_002036	FALSE	1
ACKR3	-1.99831446217717	3.09576932659394	0.0179731956339041	0.105862505321123	0	2	HGNC:23692	ACKR3	atypical chemokine receptor 3	Approved	CMKOR1, CXCR7	RDC1, GPR159	2q37.3	BC008459	57007	NM_020311	FALSE	2
ACKR4	-0.750348136004123	2.59483385968512	0.202883110644053	0.464005244539162	0	3	HGNC:1611	ACKR4	atypical chemokine receptor 4	Approved	CCRL1	CCR11, CCBP2, VSHK1, CCX-CKR, PPR1	3q22.1	AF110640	51554	NM_016557	FALSE	3
ACLY	0.798977523372256	7.38119679112245	0.105990333034865	0.319619888724898	0	17	HGNC:115	ACLY	ATP citrate lyase	Approved		ATPCL, CLATP, ACL	17q21.2	X64330	47	NM_001096	FALSE	17
ACMSD	0.398533133335684	0.503924048463953	0.999999999999998	1	0	2	HGNC:19288	ACMSD	aminocarboxymuconate semialdehyde decarboxylase	Approved			2q21.3	AB071418	130013		FALSE	2
ACO1	-0.768080260080606	5.01182762936715	0.179977202193377	0.435044317617011	0	9	HGNC:117	ACO1	aconitase 1	Approved	IREB1	IRP1, IREBP	9p21.1	M58510	48	NM_002197	FALSE	9
ACO2	0.802634268991531	6.71384404091566	0.071532741845484	0.252157116223529	0	22	HGNC:118	ACO2	aconitase 2	Approved		ACONM	22q13.2	AH006514	50	NM_001098	FALSE	22
ACOT1	0.64698433386667	3.61352378197172	0.413622529376219	0.68150931373352	0	14	HGNC:33128	ACOT1	acyl-CoA thioesterase 1	Approved		ACH2, CTE-1, LACH2	14q24.3	DQ082754	641371	NM_001037161	FALSE	14
ACOT11	-2.37191751891304	1.918582049491	0.0102457157933051	0.0740603607283223	0	1	HGNC:18156	ACOT11	acyl-CoA thioesterase 11	Approved	THEA	STARD14, BFIT, KIAA0707, BFIT1, THEM1	1p32.3	AB014607	26027	NM_015547	FALSE	1
ACOT13	0.886169844012748	4.96843505942761	0.146525846296486	0.386315846429883	0	6	HGNC:20999	ACOT13	acyl-CoA thioesterase 13	Approved	THEM2	HT012	6p22.3	AF220186	55856	NM_018473	FALSE	6
ACOT2	0.444162863668284	4.31201537167515	0.487664140465083	0.739903553924901	0	14	HGNC:18431	ACOT2	acyl-CoA thioesterase 2	Approved		Mte1, ZAP128	14q24.3	AY005822, AK001939	10965	NM_006821	FALSE	14
ACOT7	0.102134730239212	3.44246273611623	0.858402225553003	0.964096212157396	0	1	HGNC:24157	ACOT7	acyl-CoA thioesterase 7	Approved		BACH, ACH1, ACT, CTE-II, LACH1, MGC1126, hBACH	1p36.31	AB074417	11332	NM_007274	FALSE	1
ACOT8	-0.0371498594328507	4.78567411657928	0.944287426767397	1	0	20	HGNC:15919	ACOT8	acyl-CoA thioesterase 8	Approved	PTE1	hACTE-III, hTE, PTE-2, NAP1	20q13.12	AF014404	10005	NM_183386	FALSE	20
ACOT9	-0.414242181413692	5.015654337758	0.392118840155009	0.663829619765993	0	X	HGNC:17152	ACOT9	acyl-CoA thioesterase 9	Approved		CGI-16, MT-ACT48, ACATE2	Xp22.11	AF132950	23597	NM_012332	FALSE	X
ACOX1	0.140623930078232	5.73018178561076	0.737760030332697	0.904507341058715	0	17	HGNC:119	ACOX1	acyl-CoA oxidase 1	Approved		PALMCOX	17q25.1	U03254	51		FALSE	17
ACOX2	-2.72246086024841	3.69253627225355	6.48242147331435e-06	0.000364975098733759	-1	3	HGNC:120	ACOX2	acyl-CoA oxidase 2	Approved		BRCACOX, BRCOX, THCCox	3p14.3	X95190	8309	NM_003500	FALSE	3
ACOX3	0.0775667873461141	4.020940429478	0.91202753314728	0.989334764856312	0	4	HGNC:121	ACOX3	acyl-CoA oxidase 3, pristanoyl	Approved			4p16.1	Y11411	8310		FALSE	4
ACOXL	0.799437492789485	2.90167042145159	0.290795870306794	0.564686319949581	0	2	HGNC:25621	ACOXL	acyl-CoA oxidase like	Approved		FLJ11042	2q13		55289	NM_018308	FALSE	2
ACOXL-AS1	0.936700343101569	1.60068748278509	0.419923099684962	0.687639308614304	0	2	HGNC:41112	ACOXL-AS1	ACOXL antisense RNA 1	Approved			2q13		400997	NR_122074	FALSE	2
ACP1	0.440348910434394	5.9040448314753	0.283616509909972	0.557024310366379	0	2	HGNC:7694	NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1	Approved		SDAP, FASN2A, ACP, ACP1	16p12.2	AF087660	4706	NM_005003	TRUE	16
ACP1	0.440348910434394	5.9040448314753	0.283616509909972	0.557024310366379	0	2	HGNC:122	ACP1	acid phosphatase 1	Approved		HAAP, LMW-PTP, LMWPTP	2p25.3	M87546	52	NM_004300	TRUE	2
ACP2	0.485378291852384	5.44303989107273	0.289416646130304	0.563299663411131	0	11	HGNC:123	ACP2	acid phosphatase 2, lysosomal	Approved		LAP	11p11.2	X15525	53	NM_001610	FALSE	11
ACP3	-1.94673117820109	10.7064313622602	0.052244852312768	0.207392986261726	0	3	HGNC:125	ACPP	acid phosphatase, prostate	Approved		ACP3, ACP-3, PAP	3q22.1		55	NM_001099	FALSE	3
ACP4	1.51394416196325	0.338070042981634	0.378120533749044	0.650743185581012	0	19	HGNC:14376	ACP4	acid phosphatase 4	Approved	ACPT		19q13.33	AF321918	93650	NM_033068	FALSE	19
ACP5	-1.17871512617809	3.06357123450129	0.0879838630007026	0.285284618975228	0	19	HGNC:124	ACP5	acid phosphatase 5, tartrate resistant	Approved		TRAP, HPAP	19p13.2	X14618	54		FALSE	19
ACP6	0.736538229387779	4.86663782523715	0.0820369666424715	0.274309678990593	0	1	HGNC:29609	ACP6	acid phosphatase 6, lysophosphatidic	Approved		LPAP, ACPL1	1q21.2	BC009965	51205	NM_016361	FALSE	1
ACRBP	0.992559598249151	2.1333072075892	0.150734126656585	0.39335053399688	0	12	HGNC:17195	ACRBP	acrosin binding protein	Approved		SP32, OY-TES-1, CT23	12p13.31	AB051833	84519	NM_032489	FALSE	12
ACRV1	4.54671701029961	0.584018546254995	0.0725070128766036	0.254247570371202	0	11	HGNC:127	ACRV1	acrosomal vesicle protein 1	Approved		SPACA2, SP-10, D11S4365	11q24.2	AK223335	56	NM_001612	FALSE	11
ACSBG1	-0.251354874282335	4.70871808173365	0.592867062042405	0.813810744077739	0	15	HGNC:29567	ACSBG1	acyl-CoA synthetase bubblegum family member 1	Approved		BGM, FLJ30320, MGC14352, BG1, KIAA0631, hBG1, hsBG	15q25.1	AB014531	23205	NM_015162	FALSE	15
ACSF2	-2.60639561870071	3.88715980948878	2.95282383547884e-07	3.16479440366857e-05	-1	17	HGNC:26101	ACSF2	acyl-CoA synthetase family member 2	Approved		FLJ20920, ACSMW	17q21.33	AK024573, BC012053	80221	NM_025149	FALSE	17
ACSF3	0.0955931557466373	4.13427029642525	0.867539272259372	0.968039232283953	0	16	HGNC:27288	ACSF3	acyl-CoA synthetase family member 3	Approved			16q24.3	AK075499	197322	NM_174917	FALSE	16
ACSL1	1.48018144751321	7.43099561711514	0.00950942577238569	0.070434685502911	0	4	HGNC:3569	ACSL1	acyl-CoA synthetase long chain family member 1	Approved	FACL2	LACS2, LACS, ACS1, LACS1, FACL1	4q35.1	BC026290	2180	NM_001995	FALSE	4
ACSL3	0.441132924326406	7.22189627543175	0.537380227496864	0.77681746752175	0	2	HGNC:3570	ACSL3	acyl-CoA synthetase long chain family member 3	Approved	FACL3	ACS3, PRO2194	2q36.1	D89053	2181	NM_004457	FALSE	2
ACSL4	-2.37174863825486	3.39984695346853	0.000980702232322841	0.0147504710728807	-1	X	HGNC:3571	ACSL4	acyl-CoA synthetase long chain family member 4	Approved	FACL4, MRX63, MRX68	ACS4, LACS4	Xq23	BC034959	2182	NM_004458	FALSE	X
ACSL5	-2.83735427240965	5.13969655965751	0.00338559896724793	0.034696126923316	-1	10	HGNC:16526	ACSL5	acyl-CoA synthetase long chain family member 5	Approved	FACL5	ACS5, ACS2	10q25.2	AB033899	51703	NM_016234	FALSE	10
ACSM1	5.28744124939458	7.20543831895061	6.31972835295189e-05	0.00208031131121118	1	16	HGNC:18049	ACSM1	acyl-CoA synthetase medium chain family member 1	Approved	BUCS1	MACS1	16p12.3	AB059429	116285	NM_052956	FALSE	16
ACSM3	0.129770209524439	5.01729923354431	0.806167427259146	0.938808090494644	0	16	HGNC:10522	ACSM3	acyl-CoA synthetase medium chain family member 3	Approved	SAH	SA	16p12.3	D16350	6296	NM_005622	FALSE	16
ACSM5	-2.19651998949209	0.57043066388574	0.125627314535543	0.353870750599337	0	16	HGNC:26060	ACSM5	acyl-CoA synthetase medium chain family member 5	Approved		FLJ20581	16p12.3		54988	NM_017888	FALSE	16
ACSS1	0.886568704215433	6.82200425828768	0.0950792061933277	0.299038635234421	0	20	HGNC:16091	ACSS1	acyl-CoA synthetase short chain family member 1	Approved	ACAS2L	dJ568C11.3, AceCS2L, MGC33843	20p11.21		84532	NM_032501	FALSE	20
ACSS2	-0.555183675909754	4.85857885469481	0.237331037941044	0.506237024166812	0	20	HGNC:15814	ACSS2	acyl-CoA synthetase short chain family member 2	Approved	ACAS2	ACS, ACSA, AceCS, dJ1161H23.1	20q11.22	AF263614	55902	NM_018677	FALSE	20
ACSS3	1.72773040122568	5.31059063527921	0.00615933402114309	0.0531154063145127	0	12	HGNC:24723	ACSS3	acyl-CoA synthetase short chain family member 3	Approved		FLJ21963	12q21.31		79611	NM_024560	FALSE	12
ACTA2	-3.30188286836871	9.63315210402582	4.57146243190014e-05	0.00161399514801557	-1	10	HGNC:130	ACTA2	actin, alpha 2, smooth muscle, aorta	Approved		ACTSA	10q23.31	X13839	59	NM_001613	FALSE	10
ACTA2-AS1	-2.8360625827815	8.86043487610877	0.00108781496846036	0.0156073277466911	-1	10	HGNC:45169	ACTA2-AS1	ACTA2 antisense RNA 1	Approved		uc001kfo.1, ZXF1	10q23.31	AK093340, AX748062	100132116		FALSE	10
ACTB	-1.21886576526559	10.4692824242349	0.0168886197597186	0.101602568457565	0	7	HGNC:132	ACTB	actin beta	Approved			7p22.1	M28424	60	NM_001101	FALSE	7
ACTBP2	-1.83066661200411	0.0892024887143812	0.291213408237923	0.564787080001466	0	5	HGNC:141	ACTBP8	actin, beta pseudogene 8	Approved		ACTBP2	6q15	V00481	68	NG_000840	TRUE	6
ACTBP2	-1.83066661200411	0.0892024887143812	0.291213408237923	0.564787080001466	0	5	HGNC:135	ACTBP2	actin, beta pseudogene 2	Approved			5q14.1		62	NG_003019	TRUE	5
ACTC1	-5.74515408636589	3.54879162911607	6.9365637721451e-05	0.00223434288517432	-1	15	HGNC:143	ACTC1	actin, alpha, cardiac muscle 1	Approved	ACTC	CMD1R	15q14	BC009978	70	NM_005159	FALSE	15
ACTG1	1.0233083590844	10.1843170463771	0.0686245811289935	0.246539147607474	0	17	HGNC:144	ACTG1	actin gamma 1	Approved	ACTG, DFNA20, DFNA26		17q25.3		71	NM_001614	FALSE	17
ACTG1P17	1.62434117779416	1.80675051213867	0.0529321206149869	0.209103941156967	0	15	HGNC:51497	ACTG1P17	actin gamma 1 pseudogene 17	Approved			15q25.2		283693		FALSE	15
ACTG2	-3.84486496874978	9.46915218019634	9.45311249702729e-05	0.00278195274635435	-1	2	HGNC:145	ACTG2	actin, gamma 2, smooth muscle, enteric	Approved	ACTL3, ACTA3	ACTSG	2p13.1		72	NM_001615	FALSE	2
ACTL10	3.08024459010868	2.93407539810543	7.41114771651749e-05	0.0023328361328328	1	20	HGNC:16127	ACTL10	actin like 10	Approved	C20orf134		20q11.22	AL121906	170487		FALSE	20
ACTL6A	0.370676536518277	4.62870621723107	0.387942085365859	0.659418647093947	0	3	HGNC:24124	ACTL6A	actin like 6A	Approved		Actl6, BAF53A, Arp4, Baf53a, INO80K	3q26.33	AK098691	86	NM_004301	FALSE	3
ACTN1	-2.32319987144975	7.34951734848928	1.65657852971928e-05	0.00076877198469395	-1	14	HGNC:163	ACTN1	actinin alpha 1	Approved			14q24.1	M95178	87	NM_001102	FALSE	14
ACTN2	-0.421678467658909	1.48533580510817	0.894982410205496	0.980786844291428	0	1	HGNC:164	ACTN2	actinin alpha 2	Approved			1q43	BC047901	88	NM_001103	FALSE	1
ACTN4	-0.79006679339178	7.65547728954521	0.0846479771890095	0.27874386928773	0	19	HGNC:166	ACTN4	actinin alpha 4	Approved	FSGS1		19q13.2	D89980	81		FALSE	19
ACTR10	0.0119849188143836	4.92925069322115	1	1	0	14	HGNC:17372	ACTR10	actin related protein 10 homolog	Approved		HARP11, ACTR11, Arp11, Arp10	14q23.1	AF220190	55860		FALSE	14
ACTR1A	0.228218895713838	6.25469503101935	0.616688005489136	0.82847752196056	0	10	HGNC:167	ACTR1A	ARP1 actin related protein 1 homolog A	Approved		ARP1, Arp1A	10q24.32	X82206	10121		FALSE	10
ACTR1B	0.433721849376535	5.7150934177085	0.302009597204733	0.576607444307965	0	2	HGNC:168	ACTR1B	ARP1 actin related protein 1 homolog B	Approved	CTRN2	Arp1B	2q11.2	X82207	10120	NM_005735	FALSE	2
ACTR2	-0.24350449480305	6.49043868549096	0.619062356986606	0.830057100297924	0	2	HGNC:169	ACTR2	ARP2 actin related protein 2 homolog	Approved		ARP2	2p14	AF006082	10097	NM_001005386	FALSE	2
ACTR3	-0.352840627608928	6.00878507813237	0.386703749006828	0.658422071289781	0	2	HGNC:170	ACTR3	ARP3 actin related protein 3 homolog	Approved		ARP3	2q14.1	AF006083	10096	NM_005721	FALSE	2
ACTR3-AS1	-0.415516862922596	0.479253038135063	1	1	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACTR3B	3.20063935174267	4.50735644188008	0.00283523839657624	0.0307167885491888	1	7	HGNC:17256	ACTR3B	ARP3 actin related protein 3 homolog B	Approved		ARP11, ARP3beta	7q36.1-q36.2		57180	NM_020445	FALSE	7
ACTR3C	0.842889369242945	2.22985008604305	0.281246924200256	0.554688054018795	0	7	HGNC:37282	ACTR3C	ARP3 actin related protein 3 homolog C	Approved		ARP11	7q36.1		653857		FALSE	7
ACTR5	0.0573999067344305	2.99152369599823	0.955894836262599	1	0	20	HGNC:14671	ACTR5	ARP5 actin related protein 5 homolog	Approved		FLJ12785, Arp5, INO80M	20q11.23	AK022847	79913	NM_024855	FALSE	20
ACTR6	0.78343946237229	3.98739370658059	0.110418821374597	0.327597293919194	0	12	HGNC:24025	ACTR6	ARP6 actin related protein 6 homolog	Approved		ARP6, FLJ13433	12q23.1	AF212251	64431	NM_022496	FALSE	12
ACTR8	0.145707212358518	3.69667052236107	0.787057974061543	0.930822061146282	0	3	HGNC:14672	ACTR8	ARP8 actin related protein 8 homolog	Approved		INO80N	3p21.1		93973	NM_022899	FALSE	3
ACVR1	-0.187351948599222	4.08901572652236	0.727944270339284	0.899402979957419	0	2	HGNC:171	ACVR1	activin A receptor type 1	Approved	ACVRLK2	SKR1, ALK2, ACVR1A	2q24.1		90	NM_001105	FALSE	2
ACVR1B	-0.591848976537872	4.98797024234304	0.167214096151153	0.417880090697691	0	12	HGNC:172	ACVR1B	activin A receptor type 1B	Approved	ACVRLK4	ALK4, SKR2, ActRIB	12q13.13		91	NM_020328	FALSE	12
ACVR1C	-1.8610374413043	0.302909161257718	0.341552532768455	0.6166332973694	0	2	HGNC:18123	ACVR1C	activin A receptor type 1C	Approved		ALK7, ACVRLK7	2q24.1	BC022530	130399	NM_145259	FALSE	2
ACVR2A	-0.137056222530009	3.87576671804531	0.794448764943626	0.934864787075636	0	2	HGNC:173	ACVR2A	activin A receptor type 2A	Approved	ACVR2	ACTRII	2q22.3-q23.1		92	NM_001616	FALSE	2
ACVR2B	0.100518562870937	3.41626331178329	0.853140862287598	0.961425357763831	0	3	HGNC:174	ACVR2B	activin A receptor type 2B	Approved		ActR-IIB	3p22.2	X77533	93	NM_001106	FALSE	3
ACVR2B-AS1	0.319014664021717	1.9305953851856	0.7548793467828	0.91431768759089	0	3	HGNC:44161	ACVR2B-AS1	ACVR2B antisense RNA 1	Approved			3p22.2	AK025619	100128640	NR_028389	FALSE	3
ACVRL1	-1.20146322932877	3.58948543100075	0.0182605304402404	0.106900039328679	0	12	HGNC:175	ACVRL1	activin A receptor like type 1	Approved	ACVRLK1, ORW2	HHT2, ALK1, HHT	12q13.13	L17075	94	NM_000020	FALSE	12
ACY1	1.21667238639692	3.2028808924009	0.0359516330132174	0.165935091653568	0	3	HGNC:177	ACY1	aminoacylase 1	Approved			3p21.2	L07548	95	NM_000666	FALSE	3
ACY3	-3.84607147853956	0.560400515238048	0.00298890363654116	0.0317511497814514	-1	11	HGNC:24104	ACY3	aminoacylase 3	Approved		HCBP1, MGC9740, ACY-3	11q13.2	BC008689	91703	NM_080658	FALSE	11
ACYP1	0.269801184469909	2.5609059836471	0.724530806305764	0.898083018966572	0	14	HGNC:179	ACYP1	acylphosphatase 1	Approved			14q24.3	X84194	97		FALSE	14
ACYP2	0.979548587928073	3.916033766987	0.0687729006155365	0.246874969793331	0	2	HGNC:180	ACYP2	acylphosphatase 2	Approved			2p16.2	X84195	98		FALSE	2
ADA	-1.04205576943081	1.86381638025593	0.239963095071975	0.508386338376983	0	20	HGNC:186	ADA	adenosine deaminase	Approved			20q13.12	X02994	100	NM_000022	FALSE	20
ADA2	-2.1100855933116	3.86575920394853	1.15664404253744e-05	0.000576912261216875	-1	22	HGNC:1839	ADA2	adenosine deaminase 2	Approved	IDGFL, CECR1	ADGF	22q11.1	AF190746	51816		TRUE	22
